"No.","Time","Source","Destination","Protocol","Source port","Length","TCP Flags","Dst Port","Stream ID","Delta Time","Info"
"748","50.477450","192.168.48.130","192.168.48.133","TCP","44640","74","0x0002","22","27","0.000680000","44640  >  22 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=4265929592 TSecr=0 WS=256"
"749","50.477585","192.168.48.133","192.168.48.130","TCP","22","74","0x0012","44640","27","0.000135000","22  >  44640 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=359541868 TSecr=4265929592 WS=128"
"750","50.477702","192.168.48.130","192.168.48.133","TCP","44640","66","0x0010","22","27","0.000117000","44640  >  22 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=4265929592 TSecr=359541868"
"751","50.477854","192.168.48.130","192.168.48.133","SSHv2","44640","89","0x0018","22","27","0.000152000","Client: Protocol (SSH-2.0-libssh_0.12.0)"
"752","50.478005","192.168.48.133","192.168.48.130","TCP","22","66","0x0010","44640","27","0.000151000","22  >  44640 [ACK] Seq=1 Ack=24 Win=65152 Len=0 TSval=359541869 TSecr=4265929592"
"753","50.484889","192.168.48.133","192.168.48.130","TCP","22","66","0x0011","40654","11","0.006884000","22  >  40654 [FIN, ACK] Seq=1991 Ack=1657 Win=64256 Len=0 TSval=359541875 TSecr=4265929591"
"754","50.485075","192.168.48.130","192.168.48.133","TCP","40654","66","0x0010","22","11","0.000186000","40654  >  22 [ACK] Seq=1657 Ack=1992 Win=64256 Len=0 TSval=4265929599 TSecr=359541875"
"755","50.486931","192.168.48.133","192.168.48.130","SSHv2","22","142","0x0018","40660","13","0.001856000","Server: Encrypted packet (len=76)"
"756","50.487300","192.168.48.130","192.168.48.133","TCP","40660","66","0x0011","22","13","0.000369000","40660  >  22 [FIN, ACK] Seq=1648 Ack=1991 Win=64256 Len=0 TSval=4265929601 TSecr=359541878"
"757","50.488127","192.168.48.130","192.168.48.133","TCP","44644","74","0x0002","22","28","0.000827000","44644  >  22 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=4265929602 TSecr=0 WS=256"
"758","50.488281","192.168.48.133","192.168.48.130","TCP","22","74","0x0012","44644","28","0.000154000","22  >  44644 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=359541879 TSecr=4265929602 WS=128"
"759","50.488464","192.168.48.130","192.168.48.133","TCP","44644","66","0x0010","22","28","0.000183000","44644  >  22 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=4265929603 TSecr=359541879"
"760","50.488598","192.168.48.130","192.168.48.133","SSHv2","44644","89","0x0018","22","28","0.000134000","Client: Protocol (SSH-2.0-libssh_0.12.0)"
"761","50.488722","192.168.48.133","192.168.48.130","TCP","22","66","0x0010","44644","28","0.000124000","22  >  44644 [ACK] Seq=1 Ack=24 Win=65152 Len=0 TSval=359541879 TSecr=4265929603"
"762","50.489837","192.168.48.133","192.168.48.130","TCP","22","66","0x0011","40660","13","0.001115000","22  >  40660 [FIN, ACK] Seq=1991 Ack=1649 Win=64256 Len=0 TSval=359541880 TSecr=4265929601"
