"No.","Time","Source","Destination","Protocol","Source port","Length","TCP Flags","Dst Port","Stream ID","Delta Time","Info"
"1822","49.988793","192.168.48.130","192.168.48.133","TCP","48742","74","0x0002","21","65","0.000152000","48742  >  21 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=4266235129 TSecr=0 WS=256"
"1823","49.988945","192.168.48.133","192.168.48.130","TCP","21","74","0x0012","48742","65","0.000152000","21  >  48742 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=359847410 TSecr=4266235129 WS=128"
"1824","49.989001","192.168.48.130","192.168.48.133","TCP","48748","74","0x0002","21","66","0.000056000","48748  >  21 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=4266235129 TSecr=0 WS=256"
"1825","49.989057","192.168.48.130","192.168.48.133","TCP","48742","66","0x0010","21","65","0.000056000","48742  >  21 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=4266235129 TSecr=359847410"
"1826","49.989112","192.168.48.133","192.168.48.130","TCP","21","74","0x0012","48748","66","0.000055000","21  >  48748 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=359847410 TSecr=4266235129 WS=128"
"1827","49.989228","192.168.48.130","192.168.48.133","FTP","53698","78","0x0018","21","51","0.000116000","Request: USER imran"
"1828","49.989280","192.168.48.130","192.168.48.133","TCP","48748","66","0x0010","21","66","0.000052000","48748  >  21 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=4266235129 TSecr=359847410"
"1829","49.989328","192.168.48.133","192.168.48.130","TCP","21","60","0x0004","53698","51","0.000048000","21  >  53698 [RST] Seq=190 Win=0 Len=0"
"1830","49.989376","192.168.48.130","192.168.48.133","TCP","53698","66","0x0011","21","51","0.000048000","53698  >  21 [FIN, ACK] Seq=90 Ack=190 Win=64256 Len=0 TSval=4266235129 TSecr=359847301"
"1831","49.989486","192.168.48.133","192.168.48.130","TCP","21","60","0x0004","53698","51","0.000110000","21  >  53698 [RST] Seq=190 Win=0 Len=0"
"1832","49.989537","192.168.48.130","192.168.48.133","TCP","48750","74","0x0002","21","67","0.000051000","48750  >  21 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=4266235129 TSecr=0 WS=256"
"1833","49.989585","192.168.48.133","192.168.48.130","TCP","21","74","0x0012","48750","67","0.000048000","21  >  48750 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=359847411 TSecr=4266235129 WS=128"
"1834","49.989635","192.168.48.130","192.168.48.133","TCP","48752","74","0x0002","21","68","0.000050000","48752  >  21 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=4266235129 TSecr=0 WS=256"
