"No.","Time","Source","Destination","Protocol","Source port","Length","TCP Flags","Dst Port","Stream ID","Delta Time","Info"
"153","57.837537","192.168.73.128","192.168.73.1","UDP","20001","536","","10001","","0.005208000","20001  >  10001 Len=494"
"154","57.839785","192.168.73.128","192.168.73.1","UDP","20001","536","","10001","","0.002248000","20001  >  10001 Len=494"
"155","57.844852","192.168.73.128","192.168.73.1","UDP","20000","536","","10000","","0.005067000","20000  >  10000 Len=494"
"156","58.199129","0c:83:56:9e:00:01","Nearest-Customer-Bridge","STP","","60","","","","0.354277000","Conf. Root = 32768/1/0c:83:56:9e:00:00  Cost = 0  Port = 0x8002"
"157","58.204151","192.168.73.128","192.168.73.1","UDP","20000","351","","10000","","0.005022000","20000  >  10000 Len=309"
"158","58.206826","192.168.73.128","192.168.73.1","UDP","20000","351","","10000","","0.002675000","20000  >  10000 Len=309"
"159","58.212928","192.168.73.128","192.168.73.1","UDP","20001","351","","10001","","0.006102000","20001  >  10001 Len=309"
"160","58.507826","192.168.73.128","192.168.73.1","UDP","20000","627","","10000","","0.294898000","20000  >  10000 Len=585"
"161","60.055720","192.168.48.133","192.168.48.1","TCP","43586","74","0x0002","53","11","1.547894000","43586  >  53 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3387018954 TSecr=0 WS=128"
"162","60.099689","192.168.48.130","192.168.48.1","DNS","50824","81","","53","","0.043969000","Standard query 0x7bf8 A 1.debian.pool.ntp.org"
"163","60.099793","192.168.48.130","192.168.48.1","DNS","50824","81","","53","","0.000104000","Standard query 0x54ff AAAA 1.debian.pool.ntp.org"
"164","61.062844","192.168.48.133","192.168.48.1","TCP","43586","74","0x0002","53","11","0.963051000","[TCP Retransmission] 43586  >  53 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3387019961 TSecr=0 WS=128"
"165","63.078563","192.168.48.133","192.168.48.1","TCP","43586","74","0x0002","53","11","2.015719000","[TCP Retransmission] 43586  >  53 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3387021977 TSecr=0 WS=128"
"166","65.105551","192.168.48.130","192.168.48.1","DNS","44421","93","","53","","2.026988000","Standard query 0xc527 A 1.debian.pool.ntp.org.localdomain"
"167","65.105747","192.168.48.130","192.168.48.1","DNS","44421","93","","53","","0.000196000","Standard query 0xf439 AAAA 1.debian.pool.ntp.org.localdomain"
"168","67.110707","192.168.48.133","192.168.48.1","TCP","43586","74","0x0002","53","11","2.004960000","[TCP Retransmission] 43586  >  53 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3387026009 TSecr=0 WS=128"
"169","68.825614","192.168.73.128","192.168.73.1","UDP","20000","435","","10000","","1.714907000","20000  >  10000 Len=393"
"170","68.828065","192.168.73.128","192.168.73.1","UDP","20000","435","","10000","","0.002451000","20000  >  10000 Len=393"
"171","68.833078","192.168.73.128","192.168.73.1","UDP","20001","435","","10001","","0.005013000","20001  >  10001 Len=393"
"172","69.181722","0c:83:56:9e:00:01","Nearest-Customer-Bridge","STP","","60","","","","0.348644000","Conf. Root = 32768/1/0c:83:56:9e:00:00  Cost = 0  Port = 0x8002"
