"No.","Time","Source","Destination","Protocol","Source port","Length","TCP Flags","Dst Port","Stream ID","Delta Time","Info"
"745","172.956874","192.168.48.133","192.168.48.132","TCP","80","1514","0x0010","49684","28","0.000107000","80  >  49684 [ACK] Seq=1461 Ack=485 Win=64128 Len=1460 [TCP PDU reassembled in 746]"
"746","172.956936","192.168.48.133","192.168.48.132","HTTP","80","611","0x0018","49684","28","0.000062000","HTTP/1.1 200 OK  (text/html)"
"747","172.957070","192.168.48.132","192.168.48.133","TCP","49684","54","0x0010","80","28","0.000134000","49684  >  80 [ACK] Seq=485 Ack=3478 Win=262144 Len=0"
"748","173.007328","192.168.48.132","192.168.48.133","HTTP","49684","540","0x0018","80","28","0.050258000","GET /icons/ubuntu-logo.png HTTP/1.1 "
"749","173.007493","192.168.48.133","192.168.48.132","TCP","80","60","0x0010","49684","28","0.000165000","80  >  49684 [ACK] Seq=3478 Ack=971 Win=64128 Len=0"
"750","173.007713","192.168.48.133","192.168.48.132","HTTP","80","234","0x0018","49684","28","0.000220000","HTTP/1.1 304 Not Modified "
"751","173.007828","192.168.48.132","192.168.48.133","TCP","49684","54","0x0010","80","28","0.000115000","49684  >  80 [ACK] Seq=971 Ack=3658 Win=261888 Len=0"
"752","173.096553","192.168.48.132","192.168.48.1","DNS","60056","89","","53","","0.088725000","Standard query 0x31e4 A nav.smartscreen.microsoft.com"
"753","174.085717","192.168.48.132","192.168.48.1","DNS","60056","89","","53","","0.989164000","Standard query 0x31e4 A nav.smartscreen.microsoft.com"
"754","174.354577","192.168.48.132","192.168.48.133","HTTP","49684","538","0x0018","80","28","0.268860000","GET / HTTP/1.1 "
"755","174.354688","192.168.48.133","192.168.48.132","TCP","80","60","0x0010","49684","28","0.000111000","80  >  49684 [ACK] Seq=3658 Ack=1455 Win=64128 Len=0"
"756","174.355440","192.168.48.133","192.168.48.132","TCP","80","1514","0x0010","49684","28","0.000752000","80  >  49684 [ACK] Seq=3658 Ack=1455 Win=64128 Len=1460 [TCP PDU reassembled in 758]"
"757","174.355504","192.168.48.133","192.168.48.132","TCP","80","1514","0x0010","49684","28","0.000064000","80  >  49684 [ACK] Seq=5118 Ack=1455 Win=64128 Len=1460 [TCP PDU reassembled in 758]"
"758","174.355548","192.168.48.133","192.168.48.132","HTTP","80","610","0x0018","49684","28","0.000044000","HTTP/1.1 200 OK  (text/html)"
"759","174.355606","192.168.48.132","192.168.48.133","TCP","49684","54","0x0010","80","28","0.000058000","49684  >  80 [ACK] Seq=1455 Ack=7134 Win=262144 Len=0"
"760","174.389381","192.168.48.132","192.168.48.133","HTTP","49684","540","0x0018","80","28","0.033775000","GET /icons/ubuntu-logo.png HTTP/1.1 "
"761","174.389582","192.168.48.133","192.168.48.132","TCP","80","60","0x0010","49684","28","0.000201000","80  >  49684 [ACK] Seq=7134 Ack=1941 Win=64128 Len=0"
"762","174.389729","192.168.48.133","192.168.48.132","HTTP","80","234","0x0018","49684","28","0.000147000","HTTP/1.1 304 Not Modified "
"763","174.389839","192.168.48.132","192.168.48.133","TCP","49684","54","0x0010","80","28","0.000110000","49684  >  80 [ACK] Seq=1941 Ack=7314 Win=261888 Len=0"
"764","174.616632","192.168.48.133","192.168.48.1","TCP","59452","74","0x0002","53","27","0.226793000","[TCP Retransmission] 59452  >  53 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3382136665 TSecr=0 WS=128"
"765","175.101465","192.168.48.132","192.168.48.1","DNS","60056","89","","53","","0.484833000","Standard query 0x31e4 A nav.smartscreen.microsoft.com"
"766","177.185889","192.168.48.132","192.168.48.1","DNS","60056","89","","53","","2.084424000","Standard query 0x31e4 A nav.smartscreen.microsoft.com"
"767","177.277298","192.168.48.130","192.168.48.1","DNS","40646","93","","53","","0.091409000","Standard query 0xdd53 A 1.debian.pool.ntp.org.localdomain"
"768","177.277460","192.168.48.130","192.168.48.1","DNS","40646","93","","53","","0.000162000","Standard query 0xf9a9 AAAA 1.debian.pool.ntp.org.localdomain"
"769","177.392683","192.168.48.133","192.168.48.1","TCP","37186","74","0x0002","53","29","0.115223000","37186  >  53 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3382139441 TSecr=0 WS=128"
"770","177.496149","VMware_72:69:7d","VMware_c0:00:02","ARP","","60","","","","0.103466000","Who has 192.168.48.1? Tell 192.168.48.130"
"771","177.951559","192.168.48.132","192.168.48.133","HTTP","49684","538","0x0018","80","28","0.455410000","GET / HTTP/1.1 "
"772","177.952458","192.168.48.133","192.168.48.132","TCP","80","1514","0x0010","49684","28","0.000899000","80  >  49684 [ACK] Seq=7314 Ack=2425 Win=64128 Len=1460 [TCP PDU reassembled in 774]"
"773","177.952519","192.168.48.133","192.168.48.132","TCP","80","1514","0x0010","49684","28","0.000061000","80  >  49684 [ACK] Seq=8774 Ack=2425 Win=64128 Len=1460 [TCP PDU reassembled in 774]"
"774","177.952555","192.168.48.133","192.168.48.132","HTTP","80","610","0x0018","49684","28","0.000036000","HTTP/1.1 200 OK  (text/html)"
"775","177.952618","192.168.48.132","192.168.48.133","TCP","49684","54","0x0010","80","28","0.000063000","49684  >  80 [ACK] Seq=2425 Ack=10790 Win=262144 Len=0"
"776","177.992179","VMware_43:e1:33","VMware_c0:00:02","ARP","","42","","","","0.039561000","Who has 192.168.48.1? Tell 192.168.48.132"
"777","177.994573","192.168.48.132","192.168.48.133","HTTP","49684","540","0x0018","80","28","0.002394000","GET /icons/ubuntu-logo.png HTTP/1.1 "
"778","177.995276","192.168.48.133","192.168.48.132","HTTP","80","234","0x0018","49684","28","0.000703000","HTTP/1.1 304 Not Modified "
"779","177.995500","192.168.48.132","192.168.48.133","TCP","49684","54","0x0010","80","28","0.000224000","49684  >  80 [ACK] Seq=2911 Ack=10970 Win=261888 Len=0"
"780","178.424525","192.168.48.133","192.168.48.1","TCP","37186","74","0x0002","53","29","0.429025000","[TCP Retransmission] 37186  >  53 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3382140473 TSecr=0 WS=128"
"781","178.774810","192.168.73.128","192.168.73.1","UDP","20001","939","","10001","","0.350285000","20001  >  10001 Len=897"
"782","178.777023","192.168.73.128","192.168.73.1","UDP","20000","939","","10000","","0.002213000","20000  >  10000 Len=897"
"783","178.782111","192.168.73.128","192.168.73.1","UDP","20001","939","","10001","","0.005088000","20001  >  10001 Len=897"
"784","178.784413","192.168.73.128","192.168.73.1","UDP","20000","939","","10000","","0.002302000","20000  >  10000 Len=897"
"785","178.789887","192.168.73.128","192.168.73.1","UDP","20001","939","","10001","","0.005474000","20001  >  10001 Len=897"
"786","178.791996","192.168.73.128","192.168.73.1","UDP","20000","425","","10000","","0.002109000","20000  >  10000 Len=383"
"787","178.797251","192.168.73.128","192.168.73.1","UDP","20001","425","","10001","","0.005255000","20001  >  10001 Len=383"
"788","178.799786","192.168.73.128","192.168.73.1","UDP","20000","242","","10000","","0.002535000","20000  >  10000 Len=200"
"789","178.804824","192.168.73.128","192.168.73.1","UDP","20001","242","","10001","","0.005038000","20001  >  10001 Len=200"
"790","178.807164","192.168.73.128","192.168.73.1","UDP","20000","242","","10000","","0.002340000","20000  >  10000 Len=200"
"791","178.812174","192.168.73.128","192.168.73.1","UDP","20001","242","","10001","","0.005010000","20001  >  10001 Len=200"
"792","178.814447","192.168.73.128","192.168.73.1","UDP","20000","242","","10000","","0.002273000","20000  >  10000 Len=200"
"793","178.819487","192.168.73.128","192.168.73.1","UDP","20001","242","","10001","","0.005040000","20001  >  10001 Len=200"
"794","178.965913","0c:83:56:9e:00:01","Nearest-Customer-Bridge","STP","","60","","","","0.146426000","Conf. Root = 32768/1/0c:83:56:9e:00:00  Cost = 0  Port = 0x8002"
"795","178.990385","192.168.73.128","192.168.73.1","UDP","20000","1191","","10000","","0.024472000","20000  >  10000 Len=1149"
"796","180.440609","192.168.48.133","192.168.48.1","TCP","37186","74","0x0002","53","29","1.450224000","[TCP Retransmission] 37186  >  53 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3382142489 TSecr=0 WS=128"
"797","180.935004","192.168.48.132","192.168.48.133","HTTP","49684","538","0x0018","80","28","0.494395000","GET / HTTP/1.1 "
"798","180.936449","192.168.48.133","192.168.48.132","TCP","80","1514","0x0010","49684","28","0.001445000","80  >  49684 [ACK] Seq=10970 Ack=3395 Win=64128 Len=1460 [TCP PDU reassembled in 800]"
"799","180.936556","192.168.48.133","192.168.48.132","TCP","80","1514","0x0010","49684","28","0.000107000","80  >  49684 [ACK] Seq=12430 Ack=3395 Win=64128 Len=1460 [TCP PDU reassembled in 800]"
"800","180.936631","192.168.48.133","192.168.48.132","HTTP","80","610","0x0018","49684","28","0.000075000","HTTP/1.1 200 OK  (text/html)"
"801","180.936752","192.168.48.132","192.168.48.133","TCP","49684","54","0x0010","80","28","0.000121000","49684  >  80 [ACK] Seq=3395 Ack=14446 Win=262144 Len=0"
"802","180.974135","192.168.48.132","192.168.48.133","HTTP","49684","540","0x0018","80","28","0.037383000","GET /icons/ubuntu-logo.png HTTP/1.1 "
