"No.","Time","Source","Destination","Protocol","Source port","Length","TCP Flags","Dst Port","Stream ID","Delta Time","Info"
"94","20.257957","192.168.48.133","192.168.48.132","SSHv2","22","98","0x0018","49724","2","0.000657000","Server: Encrypted packet (len=44)"
"95","20.303632","192.168.48.132","192.168.48.133","TCP","49724","54","0x0010","22","2","0.045675000","49724  >  22 [ACK] Seq=2102 Ack=3787 Win=2102272 Len=0"
"96","20.473601","192.168.48.132","192.168.48.133","SSHv2","49724","90","0x0018","22","2","0.169969000","Client: Encrypted packet (len=36)"
"97","20.474112","192.168.48.133","192.168.48.132","SSHv2","22","98","0x0018","49724","2","0.000511000","Server: Encrypted packet (len=44)"
"98","20.522244","192.168.48.132","192.168.48.133","TCP","49724","54","0x0010","22","2","0.048132000","49724  >  22 [ACK] Seq=2138 Ack=3831 Win=2102016 Len=0"
"99","21.049281","192.168.48.132","192.168.48.133","SSHv2","49724","90","0x0018","22","2","0.527037000","Client: Encrypted packet (len=36)"
"100","21.049813","192.168.48.133","192.168.48.132","SSHv2","22","90","0x0018","49724","2","0.000532000","Server: Encrypted packet (len=36)"
"101","21.095595","192.168.48.132","192.168.48.133","TCP","49724","54","0x0010","22","2","0.045782000","49724  >  22 [ACK] Seq=2174 Ack=3867 Win=2102016 Len=0"
"102","21.177075","192.168.48.132","192.168.48.133","SSHv2","49724","90","0x0018","22","2","0.081480000","Client: Encrypted packet (len=36)"
"103","21.177609","192.168.48.133","192.168.48.132","SSHv2","22","90","0x0018","49724","2","0.000534000","Server: Encrypted packet (len=36)"
"104","21.220448","192.168.48.132","192.168.48.133","TCP","49724","54","0x0010","22","2","0.042839000","49724  >  22 [ACK] Seq=2210 Ack=3903 Win=2102016 Len=0"
"105","21.481012","192.168.48.132","192.168.48.133","SSHv2","49724","90","0x0018","22","2","0.260564000","Client: Encrypted packet (len=36)"
"106","21.481652","192.168.48.133","192.168.48.132","SSHv2","22","90","0x0018","49724","2","0.000640000","Server: Encrypted packet (len=36)"
"107","21.532794","192.168.48.132","192.168.48.133","TCP","49724","54","0x0010","22","2","0.051142000","49724  >  22 [ACK] Seq=2246 Ack=3939 Win=2102016 Len=0"
"108","21.673501","192.168.48.132","192.168.48.133","SSHv2","49724","90","0x0018","22","2","0.140707000","Client: Encrypted packet (len=36)"
"109","21.674111","192.168.48.133","192.168.48.132","SSHv2","22","186","0x0018","49724","2","0.000610000","Server: Encrypted packet (len=132)"
"110","21.720408","192.168.48.132","192.168.48.133","TCP","49724","54","0x0010","22","2","0.046297000","49724  >  22 [ACK] Seq=2282 Ack=4071 Win=2101760 Len=0"
"111","22.047923","192.168.48.133","192.168.48.1","TCP","51268","74","0x0002","53","3","0.327515000","[TCP Retransmission] 51268  >  53 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3386361401 TSecr=0 WS=128"
"112","23.537818","192.168.48.132","192.168.48.133","SSHv2","49724","90","0x0018","22","2","1.489895000","Client: Encrypted packet (len=36)"
"113","23.538276","192.168.48.133","192.168.48.132","SSHv2","22","90","0x0018","49724","2","0.000458000","Server: Encrypted packet (len=36)"
"114","23.581139","192.168.48.132","192.168.48.133","TCP","49724","54","0x0010","22","2","0.042863000","49724  >  22 [ACK] Seq=2318 Ack=4107 Win=2101760 Len=0"
"115","23.682319","192.168.48.132","192.168.48.133","SSHv2","49724","90","0x0018","22","2","0.101180000","Client: Encrypted packet (len=36)"
"116","23.682863","192.168.48.133","192.168.48.132","SSHv2","22","90","0x0018","49724","2","0.000544000","Server: Encrypted packet (len=36)"
"117","23.737205","192.168.48.132","192.168.48.133","TCP","49724","54","0x0010","22","2","0.054342000","49724  >  22 [ACK] Seq=2354 Ack=4143 Win=2101760 Len=0"
"118","23.833276","192.168.48.132","192.168.48.133","SSHv2","49724","90","0x0018","22","2","0.096071000","Client: Encrypted packet (len=36)"
"119","23.835499","192.168.48.133","192.168.48.132","SSHv2","22","90","0x0018","49724","2","0.002223000","Server: Encrypted packet (len=36)"
"120","23.836309","192.168.48.133","192.168.48.132","SSHv2","22","170","0x0018","49724","2","0.000810000","Server: Encrypted packet (len=116)"
"121","23.836424","192.168.48.133","192.168.48.132","SSHv2","22","90","0x0018","49724","2","0.000115000","Server: Encrypted packet (len=36)"
"122","23.836485","192.168.48.132","192.168.48.133","TCP","49724","54","0x0010","22","2","0.000061000","49724  >  22 [ACK] Seq=2390 Ack=4295 Win=2101760 Len=0"
"123","23.837132","192.168.48.133","192.168.48.132","SSHv2","22","170","0x0018","49724","2","0.000647000","Server: Encrypted packet (len=116)"
"124","23.837252","192.168.48.132","192.168.48.133","TCP","49724","54","0x0010","22","2","0.000120000","49724  >  22 [ACK] Seq=2390 Ack=4447 Win=2101504 Len=0"
"125","24.024823","192.168.48.130","192.168.48.1","DNS","50042","93","","53","","0.187571000","Standard query 0x368d A 0.debian.pool.ntp.org.localdomain"
"126","24.024930","192.168.48.130","192.168.48.1","DNS","50042","93","","53","","0.000107000","Standard query 0xe7b0 AAAA 0.debian.pool.ntp.org.localdomain"
"127","25.909778","192.168.73.128","192.168.73.1","UDP","20001","368","","10001","","1.884848000","20001  >  10001 Len=326"
"128","25.912007","192.168.73.128","192.168.73.1","UDP","20000","368","","10000","","0.002229000","20000  >  10000 Len=326"
"129","25.916722","192.168.73.128","192.168.73.1","UDP","20001","368","","10001","","0.004715000","20001  >  10001 Len=326"
